Name,Level,Time,Points,Date,Year
Ryan Koch,Caverns 00 Agent,1:36,84,16-Oct-14,
Jo,Caverns 00 Agent,1:36,84,22-Sep-15,
Takahiro Arai,Caverns 00 Agent,1:36,84,25-May-09,
Karl Jobst,Caverns 00 Agent,1:37,78,2-Mar-14,
Axel Zakrisson,Caverns 00 Agent,1:37,78,15-Aug-17,
Matthew Burden,Caverns 00 Agent,1:37,78,25-Aug-18,
Shawn Johnson,Caverns 00 Agent,1:38,75,27-Aug-11,
Jimmy Bauer,Caverns 00 Agent,1:38,75,15-Feb-13,
Wouter Jansen,Caverns 00 Agent,1:38,75,5-Apr-14,
Trent H,Caverns 00 Agent,1:38,75,1-Aug-14,
Jezz S,Caverns 00 Agent,1:38,75,30-Sep-16,
Greg Larkin,Caverns 00 Agent,1:38,75,17-May-17,
Daniel Dickens,Caverns 00 Agent,1:38,75,8-Oct-18,
Rich Noe,Caverns 00 Agent,1:39,68,25-May-16,
Oscar Pleininger,Caverns 00 Agent,1:39,68,2-Dec-16,
Kyle Wiebenga,Caverns 00 Agent,1:39,68,15-Feb-17,
Vitor Miranda,Caverns 00 Agent,1:39,68,10-Dec-17,
Irie Butler,Caverns 00 Agent,1:39,68,19-Jul-18,
Henrik Norgren,Caverns 00 Agent,1:40,63,12-Aug-14,
Ludovic Begon,Caverns 00 Agent,1:40,63,5-Apr-16,
Sakuya A,Caverns 00 Agent,1:40,63,7-Aug-17,
Scott Berger,Caverns 00 Agent,1:40,63,4-Sep-17,
Timmy Johansson,Cradle Agent,0:33,100,7-Sep-18,
David Clemens,Cradle Agent,0:33,100,8-Sep-18,
Irie Butler,Cradle Agent,0:33,100,8-Sep-18,
Daniel Coelho,Cradle Agent,0:33,100,8-Sep-18,
Karl Jobst,Cradle Agent,0:33,100,9-Sep-18,
Bryan B,Cradle Agent,0:33,100,11-Sep-18,
Gus Riolo,Cradle Agent,0:33,100,11-Sep-18,
Matthew Burden,Cradle Agent,0:33,100,15-Sep-18,
Daniel Dickens,Cradle Agent,0:33,100,16-Sep-18,
Luke Szklarz,Cradle Agent,0:33,100,19-Sep-18,
Ryan Gibbs,Cradle Agent,0:33,100,20-Sep-18,
Hayden King,Cradle Agent,0:33,100,22-Sep-18,
Mike Mint,Cradle Agent,0:33,100,27-Sep-18,
Carl-Magnus Wall,Cradle Agent,0:33,100,3-Oct-18,
Austin H,Cradle Agent,0:33,100,10-Nov-18,
Jim Barrett,Cradle Agent,0:33,100,16-Nov-18,
Rayan I,Cradle Agent,0:34,81,5-Nov-07,
Ilari Pekkala,Cradle Agent,0:34,81,29-Nov-12,
Wouter Jansen,Cradle Agent,0:34,81,7-Jan-13,
Ryan W,Cradle Agent,0:34,81,2-Jul-13,
Henrik Norgren,Cradle Agent,0:34,81,14-Jan-14,
Gregor Degenhart,Cradle Agent,0:34,81,25-Jan-14,
Marc Rützou,Cradle Agent,0:34,81,16-Sep-14,
Ryan Koch,Cradle Agent,0:34,81,12-Dec-14,
Dan Parker,Cradle Agent,0:34,81,10-Apr-15,
Randy Buikema,Cradle Agent,0:34,81,16-Apr-15,
Chebon Shayen,Cradle Agent,0:34,81,18-Apr-15,
Jonathan Hotinski,Cradle Agent,0:34,81,17-Jun-15,
Michael K,Cradle Agent,0:34,81,7-Jul-15,
Aaron Morgan,Cradle Agent,0:34,81,16-Jul-15,
Jimmy Bauer,Cradle Agent,0:34,81,17-Jul-15,
Walton Mattei,Cradle Agent,0:34,81,18-Jul-15,
Nick Rotmeyer,Cradle Agent,0:34,81,18-Aug-15,
Sam Rodrigues,Cradle Agent,0:34,81,1-Sep-15,
Justin St-Pierre,Cradle Agent,0:34,81,4-Sep-15,
Rich Noe,Cradle Agent,0:34,81,23-Oct-15,
Martin Mellstam,Cradle Agent,0:34,81,19-Nov-15,
Ludovic Begon,Cradle Agent,0:34,81,23-Jan-16,
Sakuya A,Cradle Agent,0:34,81,12-Mar-16,
Marc Williams,Cradle Agent,0:34,81,4-Jun-16,
Samuel Haycock,Cradle Agent,0:34,81,18-Sep-16,
Jezz S,Cradle Agent,0:34,81,21-Sep-16,
Oscar Pleininger,Cradle Agent,0:34,81,23-Sep-16,
Kyle Wiebenga,Cradle Agent,0:34,81,4-Oct-16,
Tyler Deel,Cradle Agent,0:34,81,9-Oct-16,
Eise S,Cradle Agent,0:34,81,26-Feb-17,
Jeff Martin,Cradle Agent,0:34,81,5-Mar-17,
Vitor Miranda,Cradle Agent,0:34,81,4-May-17,
Randy Chapman,Cradle Agent,0:34,81,30-Aug-17,
Andrew Wash,Cradle Agent,0:34,81,15-Jan-18,
Aaron Scott,Cradle Agent,0:34,81,19-Feb-18,
Charlie Yeudall,Cradle Agent,0:34,81,27-Apr-18,
Scott Berger,Cradle Agent,0:34,81,28-Apr-18,
Eric Liikala,Cradle Agent,0:34,81,19-May-18,
Brent McGarvey,Cradle Agent,0:34,81,12-Jun-18,
Adam Verbsky,Cradle Agent,0:34,81,24-Jun-18,
Joris Quevedo,Cradle Agent,0:34,81,29-Jun-18,
Chris Leon,Cradle Agent,0:34,81,30-Jun-18,
Joonas Kyt,Cradle Agent,0:34,81,12-Jul-18,
Jonathan Hauptman,Cradle Agent,0:34,81,2-Aug-18,
Simon L,Cradle Agent,0:34,81,10-Aug-18,
Greg Larkin,Cradle Agent,0:34,81,15-Aug-18,
Madoka Kaname,Cradle Agent,0:34,81,10-Sep-18,
Hedson de Carvalho Soares,Cradle Agent,0:34,81,13-Sep-18,
Michael W,Cradle Agent,0:34,81,5-Oct-18,
Jo,Cradle Agent,0:34,81,16-Oct-18,
Irie Butler,Cradle Secret Agent,0:33,100,11-Sep-18,
Daniel Coelho,Cradle Secret Agent,0:33,100,15-Sep-18,
David Clemens,Cradle Secret Agent,0:33,100,17-Sep-18,
Karl Jobst,Cradle Secret Agent,0:33,100,29-Sep-18,
Ilari Pekkala,Cradle Secret Agent,0:34,93,16-Oct-15,
Carl-Magnus Wall,Cradle Secret Agent,0:34,93,25-Nov-15,
Justin St-Pierre,Cradle Secret Agent,0:34,93,6-Mar-16,
Marc Rützou,Cradle Secret Agent,0:34,93,12-Mar-16,
Matthew Burden,Cradle Secret Agent,0:34,93,16-Mar-16,
Sakuya A,Cradle Secret Agent,0:34,93,28-Mar-16,
Randy Buikema,Cradle Secret Agent,0:34,93,30-Mar-16,
Dan Parker,Cradle Secret Agent,0:34,93,6-Apr-16,
Sam Rodrigues,Cradle Secret Agent,0:34,93,4-May-16,
Bryan B,Cradle Secret Agent,0:34,93,20-Jun-16,
Luke Szklarz,Cradle Secret Agent,0:34,93,19-Aug-16,
Jim Barrett,Cradle Secret Agent,0:34,93,17-Sep-16,
Ryan Gibbs,Cradle Secret Agent,0:34,93,20-Sep-16,
Samuel Haycock,Cradle Secret Agent,0:34,93,22-Sep-16,
Jezz S,Cradle Secret Agent,0:34,93,23-Sep-16,
Rayan I,Cradle Secret Agent,0:34,93,24-Sep-16,
Tyler Deel,Cradle Secret Agent,0:34,93,7-Dec-16,
Ryan W,Cradle Secret Agent,0:34,93,20-Jan-17,
Jonathan Hotinski,Cradle Secret Agent,0:34,93,12-Jun-17,
Daniel Dickens,Cradle Secret Agent,0:34,93,29-Jun-17,
Andrew Wash,Cradle Secret Agent,0:34,93,15-Jan-18,
Ludovic Begon,Cradle Secret Agent,0:34,93,14-Feb-18,
Aaron Scott,Cradle Secret Agent,0:34,93,14-Apr-18,
Randy Chapman,Cradle Secret Agent,0:34,93,29-Apr-18,
Hayden King,Cradle Secret Agent,0:34,93,1-May-18,
Kyle Wiebenga,Cradle Secret Agent,0:34,93,1-May-18,
Timmy Johansson,Cradle Secret Agent,0:34,93,5-Aug-18,
Greg Larkin,Cradle Secret Agent,0:34,93,29-Aug-18,
Adam Verbsky,Cradle Secret Agent,0:34,93,6-Sep-18,
Mike Mint,Cradle Secret Agent,0:34,93,24-Nov-18,
Michael K,Cradle Secret Agent,0:35,63,12-May-15,
Chebon Shayen,Cradle Secret Agent,0:35,63,12-Oct-15,
Ryan Koch,Cradle Secret Agent,0:35,63,12-Oct-15,
Aaron Morgan,Cradle Secret Agent,0:35,63,12-Oct-15,
Gus Riolo,Cradle Secret Agent,0:35,63,14-Oct-15,
Austin Lakota,Cradle Secret Agent,0:35,63,16-Oct-15,
Jimmy Bauer,Cradle Secret Agent,0:35,63,17-Oct-15,
Marc Williams,Cradle Secret Agent,0:35,63,18-Oct-15,
Adam Bozon,Cradle Secret Agent,0:35,63,23-Oct-15,
Rich Noe,Cradle Secret Agent,0:35,63,25-Oct-15,
Philip Bezgoubov,Cradle Secret Agent,0:35,63,29-Feb-16,
Taylor v,Cradle Secret Agent,0:35,63,15-Jun-16,
Oscar Pleininger,Cradle Secret Agent,0:35,63,8-Nov-16,
Eric Liikala,Cradle Secret Agent,0:35,63,3-Dec-16,
Jeff Martin,Cradle Secret Agent,0:35,63,8-Jan-17,
Vitor Miranda,Cradle Secret Agent,0:35,63,7-May-17,
Craig McGrath,Cradle Secret Agent,0:35,63,24-Sep-17,
Scott Berger,Cradle Secret Agent,0:35,63,19-Apr-18,
Joonas Kyt,Cradle Secret Agent,0:35,63,17-Jun-18,
Chris Leon,Cradle Secret Agent,0:35,63,13-Jul-18,
Joris Quevedo,Cradle Secret Agent,0:35,63,29-Jul-18,
Austin H,Cradle Secret Agent,0:35,63,29-Jul-18,
Simon L,Cradle Secret Agent,0:35,63,31-Jul-18,
Jonathan Hauptman,Cradle Secret Agent,0:35,63,2-Aug-18,
Charlie Yeudall,Cradle Secret Agent,0:35,63,9-Nov-18,
Harry Van Dort,Cradle Secret Agent,0:35,63,26-Nov-18,
David Clemens,Cradle 00 Agent,0:33,100,11-Sep-18,
Daniel Coelho,Cradle 00 Agent,0:33,100,17-Sep-18,
Irie Butler,Cradle 00 Agent,0:33,100,27-Sep-18,
Karl Jobst,Cradle 00 Agent,0:33,100,3-Oct-18,
Dan Parker,Cradle 00 Agent,0:34,93,13-Oct-15,
Ilari Pekkala,Cradle 00 Agent,0:34,93,15-Oct-15,
Carl-Magnus Wall,Cradle 00 Agent,0:34,93,6-Nov-15,
Luke Szklarz,Cradle 00 Agent,0:34,93,17-Jan-16,
Justin St-Pierre,Cradle 00 Agent,0:34,93,6-Mar-16,
Marc Rützou,Cradle 00 Agent,0:34,93,12-Mar-16,
Matthew Burden,Cradle 00 Agent,0:34,93,19-Mar-16,
Sakuya A,Cradle 00 Agent,0:34,93,30-Mar-16,
Randy Buikema,Cradle 00 Agent,0:34,93,20-Apr-16,
Sam Rodrigues,Cradle 00 Agent,0:34,93,4-May-16,
Bryan B,Cradle 00 Agent,0:34,93,20-Jun-16,
Samuel Haycock,Cradle 00 Agent,0:34,93,23-Sep-16,
Rayan I,Cradle 00 Agent,0:34,93,25-Sep-16,
Ryan Gibbs,Cradle 00 Agent,0:34,93,25-Sep-16,
Jim Barrett,Cradle 00 Agent,0:34,93,27-Sep-16,
Tyler Deel,Cradle 00 Agent,0:34,93,14-Dec-16,
Ryan W,Cradle 00 Agent,0:34,93,20-Jan-17,
Jonathan Hotinski,Cradle 00 Agent,0:34,93,23-Jun-17,
Daniel Dickens,Cradle 00 Agent,0:34,93,2-Jul-17,
Andrew Wash,Cradle 00 Agent,0:34,93,15-Jan-18,
Ludovic Begon,Cradle 00 Agent,0:34,93,14-Feb-18,
Hayden King,Cradle 00 Agent,0:34,93,26-Apr-18,
Randy Chapman,Cradle 00 Agent,0:34,93,8-May-18,
Kyle Wiebenga,Cradle 00 Agent,0:34,93,9-May-18,
Timmy Johansson,Cradle 00 Agent,0:34,93,5-Aug-18,
Aaron Scott,Cradle 00 Agent,0:34,93,13-Aug-18,
Greg Larkin,Cradle 00 Agent,0:34,93,3-Sep-18,
Adam Verbsky,Cradle 00 Agent,0:34,93,7-Sep-18,
Wouter Jansen,Cradle 00 Agent,0:34,93,8-Sep-18,
Mike Mint,Cradle 00 Agent,0:34,93,24-Nov-18,
Chebon Shayen,Cradle 00 Agent,0:35,63,12-Oct-15,
Gus Riolo,Cradle 00 Agent,0:35,63,12-Oct-15,
Michael K,Cradle 00 Agent,0:35,63,14-Oct-15,
Aaron Morgan,Cradle 00 Agent,0:35,63,15-Oct-15,
Austin Lakota,Cradle 00 Agent,0:35,63,15-Oct-15,
Ryan Koch,Cradle 00 Agent,0:35,63,15-Oct-15,
Jimmy Bauer,Cradle 00 Agent,0:35,63,17-Oct-15,
Marc Williams,Cradle 00 Agent,0:35,63,18-Oct-15,
Rich Noe,Cradle 00 Agent,0:35,63,25-Oct-15,
Jezz S,Cradle 00 Agent,0:35,63,23-Sep-16,
Patrik Nilsson,Cradle 00 Agent,0:35,63,15-Oct-16,
Oscar Pleininger,Cradle 00 Agent,0:35,63,8-Nov-16,
Jeff Martin,Cradle 00 Agent,0:35,63,8-Jan-17,
Eric Liikala,Cradle 00 Agent,0:35,63,26-Apr-17,
Taylor v,Cradle 00 Agent,0:35,63,12-Jun-17,
Craig McGrath,Cradle 00 Agent,0:35,63,9-Sep-17,
Scott Berger,Cradle 00 Agent,0:35,63,21-Apr-18,
Joonas Kyt,Cradle 00 Agent,0:35,63,18-Jun-18,
Chris Leon,Cradle 00 Agent,0:35,63,13-Jul-18,
Joris Quevedo,Cradle 00 Agent,0:35,63,29-Jul-18,
Austin H,Cradle 00 Agent,0:35,63,7-Sep-18,
Daniel Coelho,Aztec Agent,1:23,100,14-Jul-18,
David Clemens,Aztec Agent,1:24,97,15-Nov-15,
Eise S,Aztec Agent,1:24,97,14-Feb-16,
Luke Szklarz,Aztec Agent,1:24,97,10-Feb-18,
Rayan I,Aztec Agent,1:25,93,6-Jan-13,
Marc Rützou,Aztec Agent,1:25,93,19-May-15,
Ryan W,Aztec Agent,1:25,93,9-Sep-16,
Jonathan Hotinski,Aztec Agent,1:25,93,25-Aug-17,
Jimmy Bauer,Aztec Agent,1:26,89,29-Jan-13,
Kyle Wiebenga,Aztec Agent,1:26,89,22-Nov-15,
Dan Parker,Aztec Agent,1:26,89,3-Jun-16,
Jim Barrett,Aztec Agent,1:26,89,21-Sep-17,
Hayden King,Aztec Agent,1:26,89,19-Oct-18,
Ilari Pekkala,Aztec Agent,1:27,84,25-Nov-15,
Bryan B,Aztec Agent,1:27,84,30-Jul-16,
Randy Buikema,Aztec Agent,1:27,84,3-Sep-16,
Adam Bozon,Aztec Agent,1:27,84,4-Jun-17,
Charlie Yeudall,Aztec Agent,1:27,84,29-May-18,
Axel Zakrisson,Aztec Agent,1:28,79,28-Jan-14,
Justin St-Pierre,Aztec Agent,1:28,79,2-Nov-15,
Ryan Koch,Aztec Agent,1:28,79,23-Nov-15,
Henrik Norgren,Aztec Agent,1:28,79,28-Feb-16,
Eric Liikala,Aztec Agent,1:28,79,16-Dec-17,
Karl Jobst,Aztec Agent,1:29,74,26-Apr-14,
Ryan Lockwood,Aztec Agent,1:29,74,3-Jul-14,
Michael K,Aztec Agent,1:29,74,26-Oct-14,
Oscar Pleininger,Aztec Agent,1:29,74,5-Jan-18,
Vitor Miranda,Aztec Agent,1:29,74,8-Jan-18,
Tyler Deel,Aztec Agent,1:29,74,9-Feb-18,
Timmy Johansson,Aztec Agent,1:29,74,14-Aug-18,
Aaron Morgan,Aztec Agent,1:29,74,14-Aug-18,
Ludovic Begon,Aztec Agent,1:30,66,24-Nov-15,
Gregor Degenhart,Aztec Agent,1:30,66,12-Dec-15,
Daniel Dickens,Aztec Agent,1:30,66,4-Oct-17,
Scott Berger,Aztec Agent,1:30,66,13-Oct-17,
Joris Quevedo,Aztec Agent,1:30,66,26-Jul-18,
Matthew Burden,Aztec Agent,1:31,61,18-Jun-18,
Øyvind Persvik,Aztec Agent,1:32,60,4-Apr-16,
Sakuya A,Aztec Agent,1:32,60,21-Oct-16,
Adam Verbsky,Aztec Agent,1:32,60,25-May-18,
Joonas Kyt,Aztec Agent,1:32,60,27-May-18,
Simon L,Aztec Agent,1:32,60,12-Jun-18,
Paul M,Aztec Agent,1:32,60,12-Jul-18,
Irie Butler,Aztec Agent,1:32,60,18-Aug-18,
Takahiro Arai,Aztec Agent,1:32,60,6-Aug-09,
Rayan I,Aztec Secret Agent,1:30,100,30-Aug-16,
Luke Szklarz,Aztec Secret Agent,1:30,100,18-Nov-17,
David Clemens,Aztec Secret Agent,1:31,95,23-Nov-15,
Marc Rützou,Aztec Secret Agent,1:32,94,4-Aug-16,
Daniel Coelho,Aztec Secret Agent,1:32,94,22-Oct-17,
Dan Parker,Aztec Secret Agent,1:33,92,1-Aug-17,
Eise S,Aztec Secret Agent,1:34,91,15-Nov-15,
Jonathan Hotinski,Aztec Secret Agent,1:34,91,5-Jul-17,
Henrik Norgren,Aztec Secret Agent,1:34,91,11-Aug-18,
Bryan B,Aztec Secret Agent,1:34,91,27-Aug-18,
Kyle Wiebenga,Aztec Secret Agent,1:35,87,22-Sep-17,
Adam Bozon,Aztec Secret Agent,1:35,87,25-Aug-18,
Jim Barrett,Aztec Secret Agent,1:36,85,5-Nov-15,
Charlie Yeudall,Aztec Secret Agent,1:36,85,26-May-18,
Karl Jobst,Aztec Secret Agent,1:37,83,30-Apr-14,
Justin St-Pierre,Aztec Secret Agent,1:37,83,7-Nov-15,
Ryan W,Aztec Secret Agent,1:37,83,12-Sep-16,
Timmy Johansson,Aztec Secret Agent,1:37,83,18-Aug-18,
Ilari Pekkala,Aztec Secret Agent,1:39,79,1-Oct-07,
Axel Zakrisson,Aztec Secret Agent,1:39,79,8-Feb-14,
Ludovic Begon,Aztec Secret Agent,1:39,79,20-Mar-16,
Vitor Miranda,Aztec Secret Agent,1:39,79,8-Jan-18,
Hayden King,Aztec Secret Agent,1:39,79,29-Jun-18,
Aaron Morgan,Aztec Secret Agent,1:39,79,25-Aug-18,
Eric Liikala,Aztec Secret Agent,1:40,73,17-Dec-17,
Tyler Deel,Aztec Secret Agent,1:40,73,15-Feb-18,
Scott Berger,Aztec Secret Agent,1:41,71,26-Oct-17,
Adam Verbsky,Aztec Secret Agent,1:41,71,24-May-18,
Matthew Burden,Aztec Secret Agent,1:41,71,1-Jul-18,
Simon L,Aztec Secret Agent,1:41,71,9-Jul-18,
Shawn Johnson,Aztec Secret Agent,1:42,67,21-Jan-12,
Jimmy Bauer,Aztec Secret Agent,1:42,67,30-Oct-12,
Luke Pettit,Aztec Secret Agent,1:42,67,14-Dec-12,
Sakuya A,Aztec Secret Agent,1:42,67,10-Feb-17,
Irie Butler,Aztec Secret Agent,1:42,67,8-May-18,
Joonas Kyt,Aztec Secret Agent,1:42,67,10-May-18,
Gus Riolo,Aztec Secret Agent,1:42,67,8-Jun-18,
Greg Larkin,Aztec Secret Agent,1:42,67,11-Jun-18,
Daniel Dickens,Aztec Secret Agent,1:42,67,18-Jun-18,
Chris Leon,Aztec Secret Agent,1:42,67,23-Jul-18,
Oscar Pleininger,Aztec Secret Agent,1:42,67,14-Aug-18,
Luke Szklarz,Aztec 00 Agent,1:35,100,10-Sep-17,
Daniel Coelho,Aztec 00 Agent,1:36,97,18-Nov-17,
David Clemens,Aztec 00 Agent,1:37,95,4-Nov-15,
Rayan I,Aztec 00 Agent,1:37,95,25-Aug-16,
Eise S,Aztec 00 Agent,1:38,93,26-Aug-16,
Marc Rützou,Aztec 00 Agent,1:39,92,25-May-15,
Bryan B,Aztec 00 Agent,1:40,91,2-Jun-18,
Henrik Norgren,Aztec 00 Agent,1:40,91,10-Aug-18,
Adam Bozon,Aztec 00 Agent,1:41,89,9-Oct-17,
Jonathan Hotinski,Aztec 00 Agent,1:42,88,17-Feb-18,
Dan Parker,Aztec 00 Agent,1:42,88,26-May-18,
Vitor Miranda,Aztec 00 Agent,1:42,88,28-Nov-18,
Jim Barrett,Aztec 00 Agent,1:43,85,18-Sep-17,
Ilari Pekkala,Aztec 00 Agent,1:44,84,29-Sep-07,
Ryan W,Aztec 00 Agent,1:44,84,26-Oct-12,
Justin St-Pierre,Aztec 00 Agent,1:44,84,10-Apr-16,
Charlie Yeudall,Aztec 00 Agent,1:44,84,14-May-18,
Eric Liikala,Aztec 00 Agent,1:44,84,22-May-18,
Kyle Wiebenga,Aztec 00 Agent,1:44,84,30-May-18,
Karl Jobst,Aztec 00 Agent,1:45,78,1-May-14,
Greg Larkin,Aztec 00 Agent,1:45,78,4-Jun-18,
Hayden King,Aztec 00 Agent,1:45,78,13-Jun-18,
Kyle Drayton,Aztec 00 Agent,1:45,78,27-Aug-18,
Adam Verbsky,Aztec 00 Agent,1:46,74,23-May-18,
Chris Leon,Aztec 00 Agent,1:46,74,24-Jul-18,
Timmy Johansson,Aztec 00 Agent,1:46,74,18-Aug-18,
Gus Riolo,Aztec 00 Agent,1:47,71,20-Apr-18,
Jimmy Bauer,Aztec 00 Agent,1:48,70,27-Oct-12,
Axel Zakrisson,Aztec 00 Agent,1:48,70,6-Jul-17,
Joris Quevedo,Aztec 00 Agent,1:48,70,26-Jul-18,
Simon L,Aztec 00 Agent,1:48,70,28-Aug-18,
Daniel Dickens,Aztec 00 Agent,1:48,70,1-Sep-18,
Eric Bergmann,Aztec 00 Agent,1:48,70,7-Sep-18,
Ryan Koch,Aztec 00 Agent,1:49,64,28-Aug-12,
Dan Cervone,Aztec 00 Agent,1:49,64,,
Shawn Johnson,Aztec 00 Agent,1:50,62,13-Jan-12,
Ludovic Begon,Aztec 00 Agent,1:50,62,18-Feb-18,
Scott Berger,Aztec 00 Agent,1:50,62,21-Feb-18,
Paul M,Aztec 00 Agent,1:50,62,2-Jun-18,
Irie Butler,Aztec 00 Agent,1:50,62,2-Jun-18,
Karl Jobst,Egypt Agent,0:44,100,1-Feb-18,
Hayden King,Egypt Agent,0:44,100,3-Aug-18,
David Clemens,Egypt Agent,0:45,95,8-May-08,
Rayan I,Egypt Agent,0:45,95,16-Apr-10,
Marc Rützou,Egypt Agent,0:45,95,27-Jan-13,
Luke Szklarz,Egypt Agent,0:45,95,26-Jul-14,
Philip Bezgoubov,Egypt Agent,0:45,95,29-Aug-14,
Michael K,Egypt Agent,0:45,95,6-Sep-14,
Daniel Coelho,Egypt Agent,0:45,95,6-Sep-14,
Jimmy Bauer,Egypt Agent,0:45,95,19-Sep-14,
Dan Parker,Egypt Agent,0:45,95,11-Mar-16,
Ilari Pekkala,Egypt Agent,0:45,95,25-Mar-16,
Bryan B,Egypt Agent,0:45,95,30-Jun-16,
Oscar Pleininger,Egypt Agent,0:45,95,18-Apr-17,
Ryan W,Egypt Agent,0:45,95,10-Jul-17,
Samuel Haycock,Egypt Agent,0:45,95,18-Oct-17,
Irie Butler,Egypt Agent,0:45,95,16-Jul-18,
Alex Anderson,Egypt Agent,0:46,80,18-Mar-07,
Guilherme Alberto,Egypt Agent,0:46,80,1-Apr-07,
Dan Cervone,Egypt Agent,0:46,80,24-Mar-08,
Eise S,Egypt Agent,0:46,80,28-Dec-13,
Jim Barrett,Egypt Agent,0:46,80,13-Jan-14,
Henrik Norgren,Egypt Agent,0:46,80,3-Sep-14,
Justin St-Pierre,Egypt Agent,0:46,80,5-Sep-14,
Jonathan Hotinski,Egypt Agent,0:46,80,12-Mar-16,
Sakuya A,Egypt Agent,0:46,80,1-Jul-17,
Sam Rodrigues,Egypt Agent,0:46,80,23-Sep-17,
Craig McGrath,Egypt Agent,0:46,80,19-May-18,
Vitor Miranda,Egypt Agent,0:46,80,11-Nov-18,
Ryan Koch,Egypt Agent,0:46,80,,
Ryan Lockwood,Egypt Agent,0:46,80,,
Takahiro Arai,Egypt Agent,0:46,80,,
Derek Clark,Egypt Agent,0:47,65,8-Sep-02,
Wouter Jansen,Egypt Agent,0:47,65,3-Oct-02,
Peter Osterland,Egypt Agent,0:47,65,1-Jun-03,
Shawn Johnson,Egypt Agent,0:47,65,31-Oct-10,
Cliff Hampton,Egypt Agent,0:47,65,21-Nov-10,
Eddie Lovins,Egypt Agent,0:47,65,21-Feb-11,
Axel Zakrisson,Egypt Agent,0:47,65,16-Jun-11,
Trent H,Egypt Agent,0:47,65,1-Aug-14,
Randy Buikema,Egypt Agent,0:47,65,7-Jun-15,
Gus Riolo,Egypt Agent,0:47,65,6-May-16,
Matthew Burden,Egypt Agent,0:47,65,4-Jun-16,
Aaron Morgan,Egypt Agent,0:47,65,12-Jun-16,
Greg Larkin,Egypt Agent,0:47,65,31-Jan-17,
Eric Liikala,Egypt Agent,0:47,65,9-May-17,
Timmy Johansson,Egypt Agent,0:47,65,9-Aug-17,
Randy Chapman,Egypt Agent,0:47,65,16-Aug-17,
Austin H,Egypt Agent,0:47,65,27-May-18,
Sean Hurley,Egypt Agent,0:47,65,28-May-18,
Kyle Wiebenga,Egypt Agent,0:47,65,22-Jun-18,
Tyler Deel,Egypt Agent,0:47,65,27-Jun-18,
Adam Verbsky,Egypt Agent,0:47,65,26-Aug-18,
Adam Moore,Egypt Agent,0:47,65,,
Graham Maddocks,Egypt Agent,0:47,65,,
Greg Lewis,Egypt Agent,0:47,65,,
Leonardo Santos,Egypt Agent,0:47,65,,
Glen Stevens,Egypt Agent,0:47,65,,
Hayden King,Egypt Secret Agent,0:44,100,15-Aug-18,
Rayan I,Egypt Secret Agent,0:45,97,26-Jan-13,
Marc Rützou,Egypt Secret Agent,0:45,97,29-Jan-13,
Luke Szklarz,Egypt Secret Agent,0:45,97,29-Jul-14,
Daniel Coelho,Egypt Secret Agent,0:45,97,17-Sep-14,
Jimmy Bauer,Egypt Secret Agent,0:45,97,1-Oct-14,
Ilari Pekkala,Egypt Secret Agent,0:45,97,22-Apr-16,
Dan Parker,Egypt Secret Agent,0:45,97,25-Apr-16,
Karl Jobst,Egypt Secret Agent,0:45,97,15-Jan-18,
David Clemens,Egypt Secret Agent,0:45,97,10-Feb-13,
Bryan B,Egypt Secret Agent,0:46,87,19-May-07,
Ryan Lockwood,Egypt Secret Agent,0:46,87,25-Nov-08,
Ryan Koch,Egypt Secret Agent,0:46,87,22-Nov-11,
Guilherme Alberto,Egypt Secret Agent,0:46,87,16-Jan-13,
Ryan W,Egypt Secret Agent,0:46,87,20-Jan-13,
Eise S,Egypt Secret Agent,0:46,87,31-Dec-13,
Michael K,Egypt Secret Agent,0:46,87,14-Feb-14,
Jim Barrett,Egypt Secret Agent,0:46,87,3-Jun-15,
Justin St-Pierre,Egypt Secret Agent,0:46,87,10-Mar-16,
Jonathan Hotinski,Egypt Secret Agent,0:46,87,23-Mar-16,
Alex Anderson,Egypt Secret Agent,0:46,87,31-Mar-16,
Oscar Pleininger,Egypt Secret Agent,0:46,87,23-Nov-16,
Samuel Haycock,Egypt Secret Agent,0:46,87,8-Jun-18,
Irie Butler,Egypt Secret Agent,0:46,87,12-Jul-18,
Vitor Miranda,Egypt Secret Agent,0:46,87,12-Nov-18,
Wouter Jansen,Egypt Secret Agent,0:47,72,10-Oct-02,
Shawn Johnson,Egypt Secret Agent,0:47,72,31-Oct-10,
Axel Zakrisson,Egypt Secret Agent,0:47,72,17-Jun-11,
Cliff Hampton,Egypt Secret Agent,0:47,72,9-Aug-11,
Takahiro Arai,Egypt Secret Agent,0:47,72,7-Apr-12,
Philip Bezgoubov,Egypt Secret Agent,0:47,72,6-Sep-14,
Daniel Dickens,Egypt Secret Agent,0:47,72,19-Apr-17,
Sakuya A,Egypt Secret Agent,0:47,72,15-Jul-17,
Eric Liikala,Egypt Secret Agent,0:47,72,20-Dec-17,
Sam Rodrigues,Egypt Secret Agent,0:47,72,24-Dec-17,
Craig McGrath,Egypt Secret Agent,0:47,72,18-Apr-18,
Sean Hurley,Egypt Secret Agent,0:47,72,24-Jun-18,
Gus Riolo,Egypt Secret Agent,0:47,72,25-Jun-18,
Austin H,Egypt Secret Agent,0:47,72,31-Jul-18,
Adam Verbsky,Egypt Secret Agent,0:47,72,25-Aug-18,
